well_API14,operator,ENVBasin,Formation,prob_exceeds_breakeven,expected_profit_USD,pred_central_p50,band_low_calibrated,band_high_calibrated,actual_boe,is_labelled,rank_by_probability,recommended_top10pct
33025008180000,Marathon Oil,WILLISTON,BAKKEN,0.898,4204050.0,115101.0,-8728.0,211307.0,114805.0,True,201,True
33025009570000,Marathon Oil,WILLISTON,BAKKEN,0.898,2932992.0,83325.0,-8254.0,131974.0,78663.0,True,202,True
33061005480000,Marathon Oil,WILLISTON,BAKKEN,0.898,2285312.0,67133.0,-9928.0,137035.0,85369.0,True,203,True
33061005660000,Marathon Oil,WILLISTON,BAKKEN,0.898,2655631.0,76391.0,-9155.0,128232.0,116693.0,True,204,True
33061008920000,Marathon Oil,WILLISTON,BAKKEN,0.898,2633944.0,75849.0,-8658.0,139211.0,83914.0,True,205,True
33061009820000,Marathon Oil,WILLISTON,BAKKEN,0.898,2640781.0,76020.0,-9572.0,140848.0,97346.0,True,206,True
33025007240000,Marathon Oil,WILLISTON,BAKKEN,0.893,3719073.0,102977.0,-8181.0,163727.0,59876.0,True,207,True
33025013850000,"G3 Operating, LLC.",WILLISTON,BAKKEN,0.893,3269762.0,91744.0,-10918.0,266902.0,265118.0,True,208,True
33053042320000,Hess Corporation,WILLISTON,BAKKEN,0.893,2923258.0,83081.0,-10544.0,175012.0,148056.0,True,209,True
33055001420000,QEP Energy Company,WILLISTON,BAKKEN,0.893,2463805.0,71595.0,-9247.0,131550.0,92192.0,True,210,True
33061005630000,Marathon Oil,WILLISTON,BAKKEN,0.893,2939193.0,83480.0,-8479.0,128980.0,101542.0,True,211,True
33025007670000,Marathon Oil,WILLISTON,BAKKEN,0.89,2362767.0,69069.0,-9046.0,106960.0,50136.0,True,212,True
33025013710000,Marathon Oil,WILLISTON,BAKKEN,0.89,3852837.0,106321.0,-8377.0,152106.0,124996.0,True,213,True
33025017460000,Hess Corporation,WILLISTON,BAKKEN,0.89,1956250.0,58906.0,-9616.0,85864.0,51665.0,True,214,True
33053031820000,Marathon Oil,WILLISTON,SANISH,0.89,2053952.0,61349.0,-10187.0,116588.0,75213.0,True,215,True
33053035430000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.89,1272437.0,41811.0,-9972.0,119131.0,29730.0,True,216,True
33053039030000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.89,3375188.0,94380.0,-10734.0,152136.0,126115.0,True,217,True
33053042260000,Newfield Exploration,WILLISTON,BAKKEN,0.89,2771904.0,79298.0,-10731.0,143810.0,,False,218,True
33053042470000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.89,2212244.0,65306.0,-9619.0,122074.0,,False,219,True
33053046160000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.89,3430899.0,95772.0,-9009.0,137348.0,100960.0,True,220,True
33053050880000,Newfield Exploration,WILLISTON,BAKKEN,0.89,1428575.0,45714.0,-10667.0,89320.0,,False,221,True
33053052660000,Newfield Exploration,WILLISTON,BAKKEN,0.89,3660059.0,101501.0,-11018.0,130286.0,,False,222,True
33061016120000,Marathon Oil,WILLISTON,BAKKEN,0.89,2302708.0,67568.0,-9038.0,97798.0,81702.0,True,223,True
33061019300000,Hess Corporation,WILLISTON,BAKKEN,0.89,2526444.0,73161.0,-9488.0,132405.0,,False,224,True
33061022190000,Hess Corporation,WILLISTON,BAKKEN,0.89,2425605.0,70640.0,-10879.0,136804.0,,False,225,True
33061022200000,Hess Corporation,WILLISTON,BAKKEN,0.89,2448420.0,71211.0,-11297.0,148470.0,,False,226,True
33061023220000,Hess Corporation,WILLISTON,BAKKEN,0.89,3459693.0,96492.0,-9105.0,142801.0,121531.0,True,227,True
33061030880000,Hess Corporation,WILLISTON,BAKKEN,0.89,2930283.0,83257.0,-9668.0,130256.0,85701.0,True,228,True
42255321440000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.889,1053905.0,36348.0,-8166.0,121191.0,52917.0,True,229,True
42255322380000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.889,899685.0,32492.0,-7723.0,80561.0,36669.0,True,230,True
33025007260000,ConocoPhillips Company/Burlington Resources,WILLISTON,BAKKEN,0.884,2242609.0,66065.0,-8547.0,106528.0,91047.0,True,231,True
33025008700000,Marathon Oil,WILLISTON,BAKKEN,0.884,4328606.0,118215.0,-8687.0,203169.0,167937.0,True,232,True
33053042400000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.884,3550590.0,98765.0,-10751.0,118841.0,91236.0,True,233,True
33053055230000,QEP Energy Company,WILLISTON,BAKKEN,0.884,3741842.0,103546.0,-8774.0,131685.0,109916.0,True,234,True
30015217810000,XTO Energy/ExxonMobil,DELAWARE,WOLFCAMP GAS,0.877,889492.0,32237.0,-17687.0,208550.0,184415.0,True,235,True
33025006080000,Marathon Oil,WILLISTON,BAKKEN,0.877,1837179.0,55929.0,-9726.0,98324.0,80046.0,True,236,True
33025009760000,"Bruin E&P Operating, LLC",WILLISTON,BAKKEN,0.877,2835176.0,80879.0,-8836.0,162179.0,17783.0,True,237,True
33025011650000,Marathon Oil,WILLISTON,BAKKEN,0.877,2134359.0,63359.0,-10699.0,166031.0,77724.0,True,238,True
33053031190000,"Continental Resources, Inc",WILLISTON,BAKKEN,0.877,3196980.0,89925.0,-8960.0,150288.0,147249.0,True,239,True
33053031780000,"Continental Resources, Inc",WILLISTON,SANISH,0.877,2438503.0,70963.0,-10497.0,125257.0,,False,240,True
33053033540000,QEP Energy Company,WILLISTON,BAKKEN,0.877,1670055.0,51751.0,-9784.0,89969.0,23492.0,True,241,True
33053035420000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,2473306.0,71833.0,-10462.0,147824.0,28361.0,True,242,True
33053035700000,Devon Energy Production Company L. P.,WILLISTON,BAKKEN,0.877,3560678.0,99017.0,-11618.0,149013.0,,False,243,True
33053036470000,"Grayson Mill Operating, LLC",WILLISTON,BAKKEN,0.877,3637858.0,100946.0,-11359.0,147040.0,106976.0,True,244,True
33053036480000,"Grayson Mill Operating, LLC",WILLISTON,BAKKEN,0.877,4128318.0,113208.0,-10034.0,146222.0,113016.0,True,245,True
33053039000000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,3309941.0,92749.0,-10723.0,135251.0,101859.0,True,246,True
33053040410000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,3814653.0,105366.0,-12847.0,159174.0,,False,247,True
33053041340000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,1006462.0,35162.0,-10321.0,88691.0,37493.0,True,248,True
33053041550000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,1942711.0,58568.0,-10353.0,119174.0,12434.0,True,249,True
33053041560000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,1196312.0,39908.0,-8992.0,100645.0,28706.0,True,250,True
33053042460000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,2694392.0,77360.0,-10277.0,143541.0,,False,251,True
33053042940000,Hess Corporation,WILLISTON,BAKKEN,0.877,3512348.0,97809.0,-10334.0,177909.0,188927.0,True,252,True
33053043160000,"G3 Operating, LLC.",WILLISTON,SANISH,0.877,1414114.0,45353.0,-10012.0,91426.0,46513.0,True,253,True
33053046180000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,3850291.0,106257.0,-9260.0,132493.0,115301.0,True,254,True
33053048230000,Newfield Exploration,WILLISTON,BAKKEN,0.877,802618.0,30065.0,-10288.0,92802.0,,False,255,True
33053049040000,Newfield Exploration,WILLISTON,BAKKEN,0.877,2781847.0,79546.0,-10149.0,123404.0,,False,256,True
33053051840000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,3146688.0,88667.0,-9564.0,148140.0,,False,257,True
33053051870000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,2396688.0,69917.0,-9377.0,140904.0,,False,258,True
33053061510000,Hess Corporation,WILLISTON,BAKKEN,0.877,2271570.0,66789.0,-9552.0,93007.0,26416.0,True,259,True
33053061850000,Hess Corporation,WILLISTON,BAKKEN,0.877,3530420.0,98261.0,-10355.0,144257.0,,False,260,True
33053071000000,ConocoPhillips Company/Burlington Resources,WILLISTON,BAKKEN,0.877,2013004.0,60325.0,-20692.0,182062.0,170535.0,True,261,True
33053072870000,Newfield Exploration,WILLISTON,BAKKEN,0.877,2370325.0,69258.0,-11173.0,96649.0,77346.0,True,262,True
33053073380000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.877,4090236.0,112256.0,-9404.0,195138.0,,False,263,True
33053083160000,XTO Energy/ExxonMobil,WILLISTON,BAKKEN,0.877,2478453.0,71961.0,-35417.0,188457.0,,False,264,True
33061013240000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,2369769.0,69244.0,-9683.0,127930.0,63463.0,True,265,True
33061013740000,Marathon Oil,WILLISTON,BAKKEN,0.877,2334731.0,68368.0,-9449.0,103718.0,59229.0,True,266,True
33061015240000,Hess Corporation,WILLISTON,BAKKEN,0.877,2209443.0,65236.0,-10625.0,124352.0,,False,267,True
33061018330000,Whiting Petroleum,WILLISTON,BAKKEN,0.877,1782778.0,54569.0,-10532.0,118728.0,102836.0,True,268,True
33061022010000,Hess Corporation,WILLISTON,BAKKEN,0.877,3053965.0,86349.0,-9482.0,151283.0,158528.0,True,269,True
33061022020000,Hess Corporation,WILLISTON,BAKKEN,0.877,2597545.0,74939.0,-9820.0,134346.0,57201.0,True,270,True
33061022300000,Whiting Petroleum,WILLISTON,BAKKEN,0.877,960772.0,34019.0,-9826.0,79657.0,10508.0,True,271,True
33061023170000,Hess Corporation,WILLISTON,BAKKEN,0.877,3326429.0,93161.0,-9582.0,142140.0,97644.0,True,272,True
33061023230000,Hess Corporation,WILLISTON,BAKKEN,0.877,2561953.0,74049.0,-9394.0,139906.0,93230.0,True,273,True
33061023240000,Hess Corporation,WILLISTON,BAKKEN,0.877,3378597.0,94465.0,-10085.0,152874.0,97044.0,True,274,True
33061023480000,Hess Corporation,WILLISTON,BAKKEN,0.877,2643848.0,76096.0,-9466.0,143274.0,58090.0,True,275,True
33105017510000,"Grayson Mill Operating, LLC",WILLISTON,BAKKEN,0.877,2761172.0,79029.0,-10195.0,127180.0,111149.0,True,276,True
33105022600000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,833025.0,30826.0,-9051.0,86616.0,30699.0,True,277,True
33105024560000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,1688566.0,52214.0,-9974.0,98402.0,49767.0,True,278,True
33105024770000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,2368690.0,69217.0,-10429.0,124662.0,,False,279,True
33105026570000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,853340.0,31333.0,-10316.0,85296.0,19473.0,True,280,True
33105028250000,Statoil Oil & Gas LP,WILLISTON,BAKKEN,0.877,1925834.0,58146.0,-10240.0,102334.0,58453.0,True,281,True
42003475560000,Zarvona Energy,MIDLAND,MISSISSIPPIAN,0.877,1324321.0,43108.0,-536.0,154503.0,30960.0,True,282,True
42003486360000,"Fasken Oil and Ranch, Ltd.",MIDLAND,SPRABERRY,0.877,1778082.0,54452.0,-447.0,160599.0,139387.0,True,283,True
42013353120000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.877,2809497.0,80237.0,-7507.0,153965.0,,False,284,True
42013353230000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.877,2481811.0,72045.0,-7752.0,146773.0,,False,285,True
42013353240000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.877,2631404.0,75785.0,-8212.0,137880.0,,False,286,True
42109339630000,Chevron USA Inc.,DELAWARE,BONE SPRING,0.877,1250166.0,41254.0,-17590.0,134300.0,116406.0,True,287,True
42123323670000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.877,2350959.0,68774.0,-7531.0,163438.0,,False,288,True
42123323900000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.877,1488626.0,47216.0,-7831.0,122185.0,36461.0,True,289,True
42123323930000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.877,1532615.0,48315.0,-8451.0,124136.0,36089.0,True,290,True
42123323970000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.877,1228633.0,40716.0,-8976.0,124910.0,82354.0,True,291,True
42123324120000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.877,1808977.0,55224.0,-8708.0,120311.0,66222.0,True,292,True
42123325190000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1784514.0,54613.0,-7583.0,101367.0,76098.0,True,293,True
42123325410000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1516551.0,47914.0,-7339.0,156542.0,10934.0,True,294,True
42123325700000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2124289.0,63107.0,-7789.0,118818.0,110419.0,True,295,True
42123325860000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1877165.0,56929.0,-8021.0,107879.0,60595.0,True,296,True
42123326250000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,2203848.0,65096.0,-6717.0,125347.0,63735.0,True,297,True
42123326260000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2086603.0,62165.0,-6942.0,151220.0,,False,298,True
42123326340000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD SHALE,0.877,1942376.0,58559.0,-8100.0,163914.0,95843.0,True,299,True
42123326560000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1327522.0,43188.0,-7595.0,138627.0,92785.0,True,300,True
42123326950000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1372938.0,44323.0,-7526.0,163964.0,18110.0,True,301,True
42123327420000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,918945.0,32974.0,-8987.0,93280.0,37003.0,True,302,True
42123327860000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2207212.0,65180.0,-7476.0,96391.0,83399.0,True,303,True
42123327970000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1089354.0,37234.0,-7509.0,116923.0,,False,304,True
42123328390000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,1951220.0,58780.0,-7901.0,151451.0,160554.0,True,305,True
42123328420000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,1745916.0,53648.0,-7384.0,136052.0,124203.0,True,306,True
42123328860000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,1787333.0,54683.0,-7796.0,98952.0,,False,307,True
42123331340000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,2008383.0,60210.0,-7688.0,125257.0,66523.0,True,308,True
42123331460000,Pioneer Natural Resources,WESTERN GULF,EAGLE FORD,0.877,2826873.0,80672.0,-9669.0,197690.0,130612.0,True,309,True
42123331710000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1968358.0,59209.0,-6927.0,133769.0,80427.0,True,310,True
42123333840000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1364067.0,44102.0,-8057.0,116296.0,56315.0,True,311,True
42123333980000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2012429.0,60311.0,-8513.0,150433.0,,False,312,True
42123336300000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,2764191.0,79105.0,-7078.0,142194.0,96123.0,True,313,True
42123337210000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2018158.0,60454.0,-7644.0,114614.0,91743.0,True,314,True
42123338550000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.877,1669206.0,51730.0,-7404.0,148980.0,59100.0,True,315,True
42123338780000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.877,1542843.0,48571.0,-7602.0,160832.0,46214.0,True,316,True
42123342040000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1691813.0,52295.0,-6936.0,110061.0,50995.0,True,317,True
42123342630000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD,0.877,1503491.0,47587.0,-7498.0,145535.0,,False,318,True
42123342660000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD,0.877,1545385.0,48635.0,-7527.0,152418.0,,False,319,True
42123342670000,Devon Energy Production Company L. P.,WESTERN GULF,EAGLE FORD 2,0.877,1523964.0,48099.0,-7937.0,158890.0,,False,320,True
42123342990000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,1828825.0,55721.0,-8040.0,116470.0,41536.0,True,321,True
42123343900000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,2333602.0,68340.0,-8632.0,137723.0,123510.0,True,322,True
42123346780000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1652406.0,51310.0,-10434.0,158751.0,108502.0,True,323,True
42255317520000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1973110.0,59328.0,-7330.0,158823.0,120528.0,True,324,True
42255317910000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1894016.0,57350.0,-6904.0,175118.0,29685.0,True,325,True
42255318090000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2132721.0,63318.0,-7370.0,173596.0,156853.0,True,326,True
42255318800000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1904231.0,57606.0,-7566.0,139995.0,47599.0,True,327,True
42255319310000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1990413.0,59760.0,-7896.0,148753.0,53361.0,True,328,True
42255319360000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,2111506.0,62788.0,-7137.0,214767.0,154818.0,True,329,True
42255319530000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD,0.877,689578.0,27239.0,-7057.0,110409.0,36502.0,True,330,True
42255320430000,Pioneer Natural Resources,WESTERN GULF,EAGLE FORD,0.877,1499665.0,47492.0,-8343.0,121600.0,28269.0,True,331,True
42255320990000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,1663264.0,51582.0,-8363.0,138520.0,116235.0,True,332,True
42255321480000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,1944394.0,58610.0,-7778.0,174393.0,,False,333,True
42255321970000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2041641.0,61041.0,-6996.0,138459.0,,False,334,True
42255322880000,Plains Exploration & Production Company,WESTERN GULF,EAGLE FORD - LOWER,0.877,1557887.0,48947.0,-7702.0,103713.0,36224.0,True,335,True
42255323010000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1614480.0,50362.0,-7653.0,149389.0,20924.0,True,336,True
42255323260000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1813951.0,55349.0,-6727.0,119570.0,117159.0,True,337,True
42255323290000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2111214.0,62780.0,-7652.0,144575.0,35421.0,True,338,True
42255323780000,Pioneer Natural Resources,WESTERN GULF,EAGLE FORD,0.877,3280047.0,92001.0,-7350.0,180040.0,171796.0,True,339,True
42255324550000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1887973.0,57199.0,-7268.0,155616.0,80070.0,True,340,True
42255325240000,Encana Oil & Gas (USA) Inc.,WESTERN GULF,EAGLE FORD,0.877,1016129.0,35403.0,-7518.0,87308.0,44552.0,True,341,True
42255326210000,Pioneer Natural Resources,WESTERN GULF,EAGLE FORD,0.877,2690130.0,77253.0,-7804.0,129979.0,75354.0,True,342,True
42255327830000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,2150904.0,63773.0,-8645.0,122045.0,105780.0,True,343,True
42255327840000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2158602.0,63965.0,-7433.0,140476.0,131063.0,True,344,True
42255328430000,Marathon Oil,WESTERN GULF,EAGLE FORD,0.877,1166599.0,39165.0,-7334.0,118609.0,21094.0,True,345,True
42255328780000,Freeport-McMoRan Oil & Gas,WESTERN GULF,EAGLE FORD,0.877,928351.0,33209.0,-6508.0,89377.0,43851.0,True,346,True
42255329420000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1471804.0,46795.0,-7422.0,129463.0,127538.0,True,347,True
42255330840000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,1853994.0,56350.0,-7222.0,126615.0,94870.0,True,348,True
42255334330000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2623336.0,75583.0,-7563.0,150885.0,96129.0,True,349,True
42255336560000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2452640.0,71316.0,-7053.0,166461.0,105218.0,True,350,True
42255345080000,Marathon Oil,WESTERN GULF,EAGLE FORD,0.877,1237256.0,40931.0,-8794.0,111828.0,11778.0,True,351,True
42283372480000,Verdun Oil Company,WESTERN GULF,EAGLE FORD,0.877,1681445.0,52036.0,-7774.0,142331.0,117114.0,True,352,True
42297348720000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1865924.0,56648.0,-8150.0,92545.0,62160.0,True,353,True
42297349270000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2242011.0,66050.0,-7348.0,124059.0,88575.0,True,354,True
42297349600000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD 2,0.877,1898340.0,57459.0,-7311.0,129695.0,100522.0,True,355,True
42297349840000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2034079.0,60852.0,-7185.0,158137.0,101110.0,True,356,True
42297349910000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1167381.0,39185.0,-7774.0,117722.0,56120.0,True,357,True
42297350040000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,2237161.0,65929.0,-6523.0,114264.0,,False,358,True
42297350050000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.877,1141174.0,38529.0,-7089.0,97361.0,16748.0,True,359,True
42297351330000,Pioneer Natural Resources,WESTERN GULF,EAGLE FORD,0.877,2342533.0,68563.0,-7275.0,121860.0,66748.0,True,360,True
42389321890000,Resolute Natural Resources,DELAWARE,WOLFCAMP,0.877,669488.0,26737.0,-17590.0,95925.0,12668.0,True,361,True
42123323550000,ConocoPhillips Company/Burlington Resources,WESTERN GULF,EAGLE FORD,0.875,1785413.0,54635.0,-7350.0,169973.0,146610.0,True,362,True
42013353090000,XTO Energy/ExxonMobil,WESTERN GULF,EAGLE FORD,0.872,2804470.0,80112.0,-7112.0,158018.0,,False,363,True
42123328790000,BHP Billiton Petroleum,WESTERN GULF,EAGLE FORD,0.872,2113765.0,62844.0,-8772.0,193440.0,,False,364,True
